,target,node,degree_x,clustering_x,closeness_x,eigenvector_x,pagerank_x,betweenness_x,harmonic_x,degree_centrality_x,degree_y,clustering_y,closeness_y,eigenvector_y,pagerank_y,betweenness_y,harmonic_y,degree_centrality_y
10,0.3315410811741738,23905,75,0.057297297297297295,0.4226298660129338,0.004175334388800778,6.792813224576792e-05,7.668842736496996e-06,4414.333333333463,0.007500750075007501,75,0.057297297297297295,0.4226298660129338,0.004175334388800778,6.792813224576792e-05,7.668842736496996e-06,4414.333333333463,0.007500750075007501
11,2.604918254777368,96,563,0.039322895267472804,0.5117195496417605,0.026951629192387982,0.0004247823647338899,0.0012289542838617464,5263.499999999995,0.056305630563056305,563,0.039322895267472804,0.5117195496417605,0.026951629192387982,0.0004247823647338899,0.0012289542838617464,5263.499999999995,0.056305630563056305
12,0.4846751498689884,5554,89,0.0339632277834525,0.44124266360707826,0.004544672403615056,8.135381245547668e-05,1.541682450524658e-05,4585.333333333386,0.0089008900890089,89,0.0339632277834525,0.44124266360707826,0.004544672403615056,8.135381245547668e-05,1.541682450524658e-05,4585.333333333386,0.0089008900890089
13,0.3206145649612898,25861,71,0.055130784708249496,0.4214719271623672,0.0036946968536723957,6.437312219684603e-05,9.889702031592982e-06,4402.166666666808,0.007100710071007101,71,0.055130784708249496,0.4214719271623672,0.0036946968536723957,6.437312219684603e-05,9.889702031592982e-06,4402.166666666808,0.007100710071007101
14,0.2633759571099453,27315,42,0.07317073170731707,0.4312888198757764,0.0032898765041623453,4.5684621939699657e-05,3.5893410799096735e-05,4482.500000000074,0.0042004200420042,42,0.07317073170731707,0.4312888198757764,0.0032898765041623453,4.5684621939699657e-05,3.5893410799096735e-05,4482.500000000074,0.0042004200420042
15,0.2882359673595391,25230,47,0.0074005550416281225,0.37649672415091495,0.0014178465686614037,5.167668567834402e-05,1.3341423999051018e-05,3921.833333333791,0.0047004700470047005,47,0.0074005550416281225,0.37649672415091495,0.0014178465686614037,5.167668567834402e-05,1.3341423999051018e-05,3921.833333333791,0.0047004700470047005
16,0.2521401213533791,3488,55,0.03771043771043771,0.43306336350643165,0.003333252090780154,5.394266388812976e-05,7.0717252660287775e-06,4502.666666666745,0.005500550055005501,55,0.03771043771043771,0.43306336350643165,0.003333252090780154,5.394266388812976e-05,7.0717252660287775e-06,4502.666666666745,0.005500550055005501
17,0.2268001595449861,14867,46,0.07053140096618357,0.4457272767797441,0.004763408985182684,4.5948106023269694e-05,3.102379646805146e-06,4609.000000000044,0.004600460046004601,46,0.07053140096618357,0.4457272767797441,0.004763408985182684,4.5948106023269694e-05,3.102379646805146e-06,4609.000000000044,0.004600460046004601
18,0.3543012728145761,21949,89,0.14198161389172625,0.4792465490797546,0.010793960438740431,7.364339227001789e-05,7.91876978299638e-06,4884.833333333336,0.0089008900890089,89,0.14198161389172625,0.4792465490797546,0.010793960438740431,7.364339227001789e-05,7.91876978299638e-06,4884.833333333336,0.0089008900890089
19,0.2047756587128268,19202,48,0.05939716312056738,0.4255799106192807,0.0025838997939874354,4.977677334328349e-05,4.600019064930814e-06,4432.666666666771,0.004800480048004801,48,0.05939716312056738,0.4255799106192807,0.0025838997939874354,4.977677334328349e-05,4.600019064930814e-06,4432.666666666771,0.004800480048004801
20,0.2297710606474326,26693,49,0.05782312925170068,0.42509140379219457,0.003475084312931745,4.9161489147147956e-05,1.986771838336722e-05,4428.500000000117,0.0049004900490049,49,0.05782312925170068,0.42509140379219457,0.003475084312931745,4.9161489147147956e-05,1.986771838336722e-05,4428.500000000117,0.0049004900490049
21,0.3150312764600123,23644,65,0.05,0.4409896798094734,0.005554278289541069,6.058028828424936e-05,2.304391569978149e-05,4575.16666666671,0.006500650065006501,65,0.05,0.4409896798094734,0.005554278289541069,6.058028828424936e-05,2.304391569978149e-05,4575.16666666671,0.006500650065006501
22,0.2602453735030557,5427,56,0.08051948051948052,0.3975587451791181,0.002003459163575963,5.601845163808242e-05,0.00016657772963325854,4159.33333333365,0.0056005600560056,56,0.08051948051948052,0.3975587451791181,0.002003459163575963,5.601845163808242e-05,0.00016657772963325854,4159.33333333365,0.0056005600560056
23,0.2145865885399344,8317,37,0.02702702702702703,0.38737796373779637,0.0016440473585245482,4.202812313980088e-05,1.661577140085129e-06,4042.8333333337314,0.0037003700370037006,37,0.02702702702702703,0.38737796373779637,0.0016440473585245482,4.202812313980088e-05,1.661577140085129e-06,4042.8333333337314,0.0037003700370037006
24,0.3254822964907224,14590,67,0.08909995477159656,0.46937051119560624,0.007702300567896055,5.9506682494218214e-05,6.0897119859324055e-06,4804.333333333337,0.006700670067006701,67,0.08909995477159656,0.46937051119560624,0.007702300567896055,5.9506682494218214e-05,6.0897119859324055e-06,4804.333333333337,0.006700670067006701
25,0.2444240912923685,12180,41,0.05365853658536585,0.43097280289642687,0.0032579329851054077,4.350229133473056e-05,2.8839585393861e-06,4479.3333333333885,0.004100410041004101,41,0.05365853658536585,0.43097280289642687,0.0032579329851054077,4.350229133473056e-05,2.8839585393861e-06,4479.3333333333885,0.004100410041004101
26,2.3604922217951767,17402,481,0.044455994455994456,0.5082083862770013,0.02909935890016569,0.0003574249105877147,0.0007646604983225048,5213.666666666656,0.04810481048104811,481,0.044455994455994456,0.5082083862770013,0.02909935890016569,0.0003574249105877147,0.0007646604983225048,5213.666666666656,0.04810481048104811
27,0.3715651998595685,18033,84,0.08634538152610442,0.470563320626853,0.009143702937748095,7.07963488191631e-05,1.6471667126271498e-05,4819.000000000005,0.0084008400840084,84,0.08634538152610442,0.470563320626853,0.009143702937748095,7.07963488191631e-05,1.6471667126271498e-05,4819.000000000005,0.0084008400840084
28,0.6140568444192332,2821,154,0.016721840251252017,0.44552867263734797,0.00609264512988443,0.00012562110400429684,8.235013842914961e-05,4643.333333333337,0.015401540154015403,154,0.016721840251252017,0.44552867263734797,0.00609264512988443,0.00012562110400429684,8.235013842914961e-05,4643.333333333337,0.015401540154015403
29,1.1146984384541927,15576,236,0.00980887125856473,0.44473602277276164,0.00894145261782376,0.00018973159765167438,0.0003597395566335574,4664.000000000033,0.023602360236023603,236,0.00980887125856473,0.44473602277276164,0.00894145261782376,0.00018973159765167438,0.0003597395566335574,4664.000000000033,0.023602360236023603
30,0.3532641384690571,19513,83,0.05465765501028504,0.45431414421373073,0.005031083236431877,7.528320974406088e-05,1.1322302850907378e-05,4692.000000000022,0.0083008300830083,83,0.05465765501028504,0.45431414421373073,0.005031083236431877,7.528320974406088e-05,1.1322302850907378e-05,4692.000000000022,0.0083008300830083
31,0.2228048474074051,21006,51,0.021176470588235293,0.4314190792596108,0.002741538954712748,5.224128332072691e-05,8.16087858220989e-06,4486.666666666737,0.0051005100510051,51,0.021176470588235293,0.4314190792596108,0.002741538954712748,5.224128332072691e-05,8.16087858220989e-06,4486.666666666737,0.0051005100510051
32,0.8161379708838313,3377,185,0.06833137485311398,0.4580813633864761,0.007433353781778423,0.00015011616052216319,6.189241091577704e-05,4756.166666666653,0.0185018501850185,185,0.06833137485311398,0.4580813633864761,0.007433353781778423,0.00015011616052216319,6.189241091577704e-05,4756.166666666653,0.0185018501850185
33,0.2590746716282367,21753,41,0.041463414634146344,0.40260106297310355,0.0020145319625312634,4.60872069493849e-05,3.480898611918638e-06,4206.833333333601,0.004100410041004101,41,0.041463414634146344,0.40260106297310355,0.0020145319625312634,4.60872069493849e-05,3.480898611918638e-06,4206.833333333601,0.004100410041004101
34,0.3907930969813154,17524,87,0.035017375033413525,0.4527712370947292,0.006863594479225993,7.399309834441418e-05,1.2709401499274108e-05,4680.833333333366,0.008700870087008702,87,0.035017375033413525,0.4527712370947292,0.006863594479225993,7.399309834441418e-05,1.2709401499274108e-05,4680.833333333366,0.008700870087008702
35,0.4946613130996349,23481,113,0.07379898862199748,0.4633456904541242,0.011349634276301602,9.122876557610743e-05,3.956438655590602e-05,4773.500000000019,0.011301130113011301,113,0.07379898862199748,0.4633456904541242,0.011349634276301602,9.122876557610743e-05,3.956438655590602e-05,4773.500000000019,0.011301130113011301
36,0.2225750088721867,9624,43,0.046511627906976744,0.38536246964967047,0.0017648563241073722,4.6549132961483916e-05,1.8986210550520542e-06,4022.333333333775,0.004300430043004301,43,0.046511627906976744,0.38536246964967047,0.0017648563241073722,4.6549132961483916e-05,1.8986210550520542e-06,4022.333333333775,0.004300430043004301
37,0.3811546261217,17335,90,0.024719101123595506,0.43843725335438044,0.0034520589821891126,8.346423020470237e-05,2.383801355702023e-05,4561.5000000000555,0.009000900090009001,90,0.024719101123595506,0.43843725335438044,0.0034520589821891126,8.346423020470237e-05,2.383801355702023e-05,4561.5000000000555,0.009000900090009001
38,0.2152422200908514,18580,33,0.020833333333333332,0.36454117904407746,0.001141084223641187,3.987562104183507e-05,1.874690551172776e-05,3772.0000000004484,0.0033003300330033004,33,0.020833333333333332,0.36454117904407746,0.001141084223641187,3.987562104183507e-05,1.874690551172776e-05,3772.0000000004484,0.0033003300330033004
39,0.2688148178959473,17604,54,0.061495457721872815,0.4481244117778873,0.004571060256570994,5.278218266950033e-05,3.826789042901494e-06,4631.666666666707,0.0054005400540054005,54,0.061495457721872815,0.4481244117778873,0.004571060256570994,5.278218266950033e-05,3.826789042901494e-06,4631.666666666707,0.0054005400540054005
40,0.3206384824219567,21124,80,0.05886075949367089,0.44894935344827586,0.005327088604220557,7.264883238068124e-05,0.00018332720746233613,4647.166666666701,0.008000800080008,80,0.05886075949367089,0.44894935344827586,0.005327088604220557,7.264883238068124e-05,0.00018332720746233613,4647.166666666701,0.008000800080008
41,0.7907665727217268,2004,214,0.022816023869071125,0.4668939110945088,0.010086568556936971,0.00016704503145861056,3.477773383207568e-05,4834.499999999978,0.0214021402140214,214,0.022816023869071125,0.4668939110945088,0.010086568556936971,0.00016704503145861056,3.477773383207568e-05,4834.499999999978,0.0214021402140214
42,0.3765889184811437,211,94,0.09151223976206818,0.4684249976576408,0.011850114117003908,7.630343063220912e-05,6.78559821920715e-06,4806.166666666674,0.009400940094009401,94,0.09151223976206818,0.4684249976576408,0.011850114117003908,7.630343063220912e-05,6.78559821920715e-06,4806.166666666674,0.009400940094009401
43,0.2453819560345563,30354,58,0.02117362371445856,0.40316922704729646,0.0022329916497009755,5.7936273325235053e-05,6.3537408034847745e-06,4218.333333333602,0.005800580058005801,58,0.02117362371445856,0.40316922704729646,0.0022329916497009755,5.7936273325235053e-05,6.3537408034847745e-06,4218.333333333602,0.005800580058005801
44,0.4383907810859079,5517,67,0.03075531433740389,0.40687690742624616,0.0028537758486252623,6.399319271248083e-05,9.468264133772076e-06,4259.000000000232,0.006700670067006701,67,0.03075531433740389,0.40687690742624616,0.0028537758486252623,6.399319271248083e-05,9.468264133772076e-06,4259.000000000232,0.006700670067006701
45,0.3301959553867055,3964,66,0.041025641025641026,0.45238202958874363,0.004414923143134373,6.153528361886807e-05,7.27986790266601e-06,4670.666666666685,0.006600660066006601,66,0.041025641025641026,0.45238202958874363,0.004414923143134373,6.153528361886807e-05,7.27986790266601e-06,4670.666666666685,0.006600660066006601
46,0.2066584787277839,21377,48,0.05939716312056738,0.4332134656210736,0.004037233129158579,4.826899580200205e-05,2.0410926451244855e-05,4501.666666666749,0.004800480048004801,48,0.05939716312056738,0.4332134656210736,0.004037233129158579,4.826899580200205e-05,2.0410926451244855e-05,4501.666666666749,0.004800480048004801
47,0.5047337729623216,13584,146,0.06547000472366557,0.47564456283893064,0.01762314052796073,0.00011027609994266181,3.358516487622824e-05,4877.500000000013,0.014601460146014602,146,0.06547000472366557,0.47564456283893064,0.01762314052796073,0.00011027609994266181,3.358516487622824e-05,4877.500000000013,0.014601460146014602
48,0.5674655954180844,3544,152,0.0721505751132799,0.47938440885990985,0.0094617932944498,0.00012141714311987077,6.426522872421041e-05,4906.833333333322,0.015201520152015202,152,0.0721505751132799,0.47938440885990985,0.0094617932944498,0.00012141714311987077,6.426522872421041e-05,4906.833333333322,0.015201520152015202
49,0.3568217029710869,1254,72,0.13497652582159625,0.4736393349438681,0.006852104723000014,6.460703846224615e-05,9.358052463088228e-06,4837.999999999999,0.007200720072007201,72,0.13497652582159625,0.4736393349438681,0.006852104723000014,6.460703846224615e-05,9.358052463088228e-06,4837.999999999999,0.007200720072007201
50,0.2000351849393344,7986,56,0.08896103896103896,0.43237049208682865,0.0067064739645000945,5.2415118818680344e-05,4.93337496392713e-06,4496.8333333334285,0.0056005600560056,56,0.08896103896103896,0.43237049208682865,0.0067064739645000945,5.2415118818680344e-05,4.93337496392713e-06,4496.8333333334285,0.0056005600560056
51,0.3543583766673939,19739,76,0.03684210526315789,0.42995356037151705,0.0041084912874304646,6.890360451498523e-05,1.2841800266943453e-05,4481.833333333404,0.007600760076007601,76,0.03684210526315789,0.42995356037151705,0.0041084912874304646,6.890360451498523e-05,1.2841800266943453e-05,4481.833333333404,0.007600760076007601
52,0.1972319314653593,27963,39,0.008097165991902834,0.37471893269374906,0.001316668265145356,4.444161313638444e-05,1.767569806153531e-05,3898.1666666671354,0.0039003900390039005,39,0.008097165991902834,0.37471893269374906,0.001316668265145356,4.444161313638444e-05,1.767569806153531e-05,3898.1666666671354,0.0039003900390039005
53,0.3670305192464662,27419,74,0.042576823398741206,0.44864719343114823,0.004750464618271751,6.727824335426667e-05,6.535079395097758e-05,4642.666666666704,0.007400740074007401,74,0.042576823398741206,0.44864719343114823,0.004750464618271751,6.727824335426667e-05,6.535079395097758e-05,4642.666666666704,0.007400740074007401
54,0.2944407664405328,6202,56,0.06753246753246753,0.4292521679402421,0.003766585747761504,5.521398154203463e-05,4.027648966405948e-06,4468.833333333419,0.0056005600560056,56,0.06753246753246753,0.4292521679402421,0.003766585747761504,5.521398154203463e-05,4.027648966405948e-06,4468.833333333419,0.0056005600560056
55,0.2621178281607763,17964,61,0.073224043715847,0.453716308194936,0.005237391726703056,5.735862111069413e-05,7.2763864147575e-06,4679.833333333332,0.006100610061006101,61,0.073224043715847,0.453716308194936,0.005237391726703056,5.735862111069413e-05,7.2763864147575e-06,4679.833333333332,0.006100610061006101
56,0.2730052542421385,2346,54,0.01816911250873515,0.3962667934847224,0.0018055573736308348,5.5911652835542766e-05,1.5202760531339412e-05,4145.00000000031,0.0054005400540054005,54,0.01816911250873515,0.3962667934847224,0.0018055573736308348,5.5911652835542766e-05,1.5202760531339412e-05,4145.00000000031,0.0054005400540054005
57,1.4796461599797217,6430,348,0.039534267448408364,0.497933369852099,0.02197172604437747,0.0002578321436009514,0.0003420104532492405,5101.666666666661,0.03480348034803481,348,0.039534267448408364,0.497933369852099,0.02197172604437747,0.0002578321436009514,0.0003420104532492405,5101.666666666661,0.03480348034803481
58,0.5716606690086675,4352,146,0.017855455833726972,0.44979757085020244,0.006325662092524525,0.00011877241963080112,1.6070609985836022e-05,4676.16666666668,0.014601460146014602,146,0.017855455833726972,0.44979757085020244,0.006325662092524525,0.00011877241963080112,1.6070609985836022e-05,4676.16666666668,0.014601460146014602
59,0.3245916237126006,7941,69,0.07075873827791987,0.4641199405867063,0.006728848627250348,6.326647413068503e-05,1.1942459778062006e-05,4764.833333333337,0.006900690069006901,69,0.07075873827791987,0.4641199405867063,0.006728848627250348,6.326647413068503e-05,1.1942459778062006e-05,4764.833333333337,0.006900690069006901
60,1.120529494218346,334,209,0.0339988958410011,0.4844242042536699,0.011602878041213049,0.0001650604286061374,7.216149908900288e-05,4961.999999999983,0.020902090209020903,209,0.0339988958410011,0.4844242042536699,0.011602878041213049,0.0001650604286061374,7.216149908900288e-05,4961.999999999983,0.020902090209020903
61,0.3659771397405688,21878,97,0.07517182130584192,0.46952479338842973,0.011489266950131985,7.978396856873103e-05,4.872387885754123e-05,4815.500000000016,0.009700970097009702,97,0.07517182130584192,0.46952479338842973,0.011489266950131985,7.978396856873103e-05,4.872387885754123e-05,4815.500000000016,0.009700970097009702
62,0.2726625535710367,5037,53,0.029753265602322207,0.3957335655202438,0.0023234733577301163,5.222962904808538e-05,3.781389023631745e-05,4139.000000000358,0.005300530053005301,53,0.029753265602322207,0.3957335655202438,0.0023234733577301163,5.222962904808538e-05,3.781389023631745e-05,4139.000000000358,0.005300530053005301
63,0.2741902757816161,11880,38,0.032716927453769556,0.3893843218193855,0.0014437688444093044,4.4493603642482885e-05,2.1036350523170162e-06,4065.333333333761,0.0038003800380038005,38,0.032716927453769556,0.3893843218193855,0.0014437688444093044,4.4493603642482885e-05,2.1036350523170162e-06,4065.333333333761,0.0038003800380038005
64,0.2634138826964559,23974,57,0.08834586466165413,0.4541284403669725,0.006897880642457388,5.344569075154329e-05,5.906377076846064e-06,4681.8333333333585,0.005700570057005701,57,0.08834586466165413,0.4541284403669725,0.006897880642457388,5.344569075154329e-05,5.906377076846064e-06,4681.8333333333585,0.005700570057005701
65,0.3252947806208227,14510,56,0.07532467532467532,0.43145631067961165,0.003878939561274802,5.4877729845882e-05,5.205308792091335e-06,4488.666666666751,0.0056005600560056,56,0.07532467532467532,0.43145631067961165,0.003878939561274802,5.4877729845882e-05,5.205308792091335e-06,4488.666666666751,0.0056005600560056
66,0.2684725049040397,21072,52,0.07541478129713423,0.4509335257508794,0.004877101801849078,5.056381001155817e-05,3.3374657246140108e-06,4654.166666666686,0.005200520052005201,52,0.07541478129713423,0.4509335257508794,0.004877101801849078,5.056381001155817e-05,3.3374657246140108e-06,4654.166666666686,0.005200520052005201
67,0.764544785980309,13061,164,0.023417626814304954,0.44241405247555415,0.006806589566648038,0.00013628948494963193,5.692962067192235e-05,4620.33333333336,0.016401640164016403,164,0.023417626814304954,0.44241405247555415,0.006806589566648038,0.00013628948494963193,5.692962067192235e-05,4620.33333333336,0.016401640164016403
68,0.6199008971294853,17710,142,0.015383078613525123,0.43276347111014934,0.004852584375661016,0.00012277197789306306,0.00012762271676354474,4529.000000000067,0.014201420142014202,142,0.015383078613525123,0.43276347111014934,0.004852584375661016,0.00012277197789306306,0.00012762271676354474,4529.000000000067,0.014201420142014202
69,0.5600776740627633,6274,130,0.028503279666070365,0.45572216398523313,0.006300499925685291,0.00010960811115946366,1.9134834737797598e-05,4718.99999999998,0.013001300130013002,130,0.028503279666070365,0.45572216398523313,0.006300499925685291,0.00010960811115946366,1.9134834737797598e-05,4718.99999999998,0.013001300130013002
70,1.151446811558055,2271,276,0.07067193675889329,0.49217365623154163,0.02124587554742281,0.000209366931948209,0.00028092864469057523,5038.499999999993,0.027602760276027604,276,0.07067193675889329,0.49217365623154163,0.02124587554742281,0.000209366931948209,0.00028092864469057523,5038.499999999993,0.027602760276027604
71,0.4814911452489605,15373,112,0.08703346203346203,0.45398410896708286,0.009347985338377334,9.489872409089113e-05,3.3046221853276054e-05,4699.000000000035,0.0112011201120112,112,0.08703346203346203,0.45398410896708286,0.009347985338377334,9.489872409089113e-05,3.3046221853276054e-05,4699.000000000035,0.0112011201120112
72,0.1905649700930296,25680,47,0.04902867715078631,0.4248565965583174,0.0030887802483896857,4.746954392352325e-05,3.186219767814424e-06,4425.666666666777,0.0047004700470047005,47,0.04902867715078631,0.4248565965583174,0.0030887802483896857,4.746954392352325e-05,3.186219767814424e-06,4425.666666666777,0.0047004700470047005
73,0.4172443725058176,4319,98,0.053019145802650956,0.4467229593888219,0.006337542699365137,8.573856295445321e-05,2.018610480732634e-05,4634.666666666683,0.0098009800980098,98,0.053019145802650956,0.4467229593888219,0.006337542699365137,8.573856295445321e-05,2.018610480732634e-05,4634.666666666683,0.0098009800980098
74,0.2521289966706415,10947,57,0.015037593984962405,0.39554570987776416,0.001830325861086812,5.8510047271989295e-05,5.46987359432413e-06,4138.33333333367,0.005700570057005701,57,0.015037593984962405,0.39554570987776416,0.001830325861086812,5.8510047271989295e-05,5.46987359432413e-06,4138.33333333367,0.005700570057005701
75,0.2186613810346753,15857,55,0.037037037037037035,0.4343236903831118,0.0036220586609971247,5.302647272434118e-05,6.239773016883194e-06,4513.833333333389,0.005500550055005501,55,0.037037037037037035,0.4343236903831118,0.0036220586609971247,5.302647272434118e-05,6.239773016883194e-06,4513.833333333389,0.005500550055005501
76,0.2619876791962096,10687,40,0.023076923076923078,0.3998000799680128,0.0018002835805850455,4.441877155285615e-05,3.5715650721844547e-06,4177.5000000003165,0.004000400040004,40,0.023076923076923078,0.3998000799680128,0.0018002835805850455,4.441877155285615e-05,3.5715650721844547e-06,4177.5000000003165,0.004000400040004
77,0.23887372978275,12324,57,0.047619047619047616,0.4254712565422748,0.004497916680743019,5.419861206764964e-05,2.2364176258121506e-05,4434.666666666787,0.005700570057005701,57,0.047619047619047616,0.4254712565422748,0.004497916680743019,5.419861206764964e-05,2.2364176258121506e-05,4434.666666666787,0.005700570057005701
78,0.2532191126305186,25572,52,0.03996983408748114,0.4345124282982792,0.004481390629223747,5.054707741106911e-05,3.3575242508162947e-06,4514.500000000076,0.005200520052005201,52,0.03996983408748114,0.4345124282982792,0.004481390629223747,5.054707741106911e-05,3.3575242508162947e-06,4514.500000000076,0.005200520052005201
79,5.552141489151156,19124,1118,0.03026410827622545,0.5290196285910799,0.057191787572730884,0.0008207603058685338,0.00644756242513083,5554.999999999999,0.11181118111811182,1118,0.03026410827622545,0.5290196285910799,0.057191787572730884,0.0008207603058685338,0.00644756242513083,5554.999999999999,0.11181118111811182
80,6.743358855757806,112,1446,0.013031055722264498,0.5385071090047393,0.057621762069129896,0.0010775450596612415,0.004455629493614777,5719.833333333332,0.14461446144614462,1446,0.013031055722264498,0.5385071090047393,0.057621762069129896,0.0010775450596612415,0.004455629493614777,5719.833333333332,0.14461446144614462
81,0.2862862607377843,26497,48,0.05230496453900709,0.42657849829351535,0.003705847795024937,4.740075422356711e-05,1.8339270639273915e-06,4441.833333333446,0.004800480048004801,48,0.05230496453900709,0.42657849829351535,0.003705847795024937,4.740075422356711e-05,1.8339270639273915e-06,4441.833333333446,0.004800480048004801
82,0.2737469104318042,27400,55,0.06127946127946128,0.4456279525804439,0.0050565406126252795,5.2500002260573444e-05,7.487660852186272e-06,4611.166666666693,0.005500550055005501,55,0.06127946127946128,0.4456279525804439,0.0050565406126252795,5.2500002260573444e-05,7.487660852186272e-06,4611.166666666693,0.005500550055005501
83,0.7786005512077144,3461,194,0.014956466000747824,0.43652318169911813,0.00793037211824023,0.00015224561517023777,4.312476354324444e-05,4579.500000000072,0.019401940194019404,194,0.014956466000747824,0.43652318169911813,0.00793037211824023,0.00015224561517023777,4.312476354324444e-05,4579.500000000072,0.019401940194019404
84,0.7253247632070419,17086,152,0.04792610665737191,0.45923850640701785,0.006310370407339178,0.00012557905005861284,8.445190897498607e-05,4754.333333333313,0.015201520152015202,152,0.04792610665737191,0.45923850640701785,0.006310370407339178,0.00012557905005861284,8.445190897498607e-05,4754.333333333313,0.015201520152015202
85,0.7147131622688855,1959,173,0.012972173679257964,0.4205855135862707,0.005561150970043443,0.00014461118496323725,0.00013645961621153703,4427.833333333495,0.017301730173017303,173,0.012972173679257964,0.4205855135862707,0.005561150970043443,0.00014461118496323725,0.00013645961621153703,4427.833333333495,0.017301730173017303
86,0.298314906432546,25799,66,0.06433566433566433,0.43340123965151056,0.005480907797638616,6.16185378325849e-05,1.0089814788544483e-05,4509.333333333418,0.006600660066006601,66,0.06433566433566433,0.43340123965151056,0.005480907797638616,6.16185378325849e-05,1.0089814788544483e-05,4509.333333333418,0.006600660066006601
87,0.3711408848176084,492,82,0.0322192110809997,0.4320342205323194,0.004201567731816183,7.363926442537708e-05,8.563216103154256e-06,4502.500000000051,0.008200820082008202,82,0.0322192110809997,0.4320342205323194,0.004201567731816183,7.363926442537708e-05,8.563216103154256e-06,4502.500000000051,0.008200820082008202
88,0.4993016238044614,20221,99,0.036487322201607914,0.43868731628131447,0.004272616114280562,8.658742176149325e-05,1.1364764258167772e-05,4566.66666666671,0.009900990099009901,99,0.036487322201607914,0.43868731628131447,0.004272616114280562,8.658742176149325e-05,1.1364764258167772e-05,4566.66666666671,0.009900990099009901
89,0.3558593107199996,26633,84,0.022948938611589215,0.4152753550959382,0.0038026798009696628,7.739769594320314e-05,8.027846636461285e-06,4347.500000000187,0.0084008400840084,84,0.022948938611589215,0.4152753550959382,0.0038026798009696628,7.739769594320314e-05,8.027846636461285e-06,4347.500000000187,0.0084008400840084
90,0.244673247304771,7320,43,0.05758582502768549,0.406430371514511,0.0018601316396473562,4.6655188558574184e-05,7.7493587758697e-05,4246.500000000255,0.004300430043004301,43,0.05758582502768549,0.406430371514511,0.0018601316396473562,4.6655188558574184e-05,7.7493587758697e-05,4246.500000000255,0.004300430043004301
